Frame Number,Time Stamp (ms),Buffer Index
19973,670590,0
19974,670624,0
19975,670657,0
19976,670691,0
19977,670725,0
19978,670759,0
19979,670792,0
19980,670825,0
19981,670860,0
19982,670893,0
19983,670926,0
19984,670960,0
19985,670993,0
19986,671026,0
19987,671061,0
19988,671094,0
19989,671128,0
19990,671162,0
19991,671195,0
19992,671229,0
19993,671262,0
19994,671295,0
19995,671330,0
19996,671363,0
19997,671397,0
19998,671431,0
19999,671464,0
20000,671496,0
20001,671530,0
20002,671563,0
20003,671597,0
20004,671631,0
20005,671664,0
20006,671698,0
20007,671732,0
20008,671766,0
20009,671799,0
20010,671833,0
20011,671867,0
20012,671900,0
20013,671933,0
20014,671967,0
20015,672001,0
20016,672033,0
20017,672068,0
20018,672101,0
20019,672134,0
20020,672169,0
20021,672202,0
20022,672235,0
20023,672270,0
20024,672302,0
20025,672336,0
20026,672370,0
20027,672403,0
20028,672437,0
20029,672471,0
20030,672506,0
20031,672538,0
20032,672571,0
20033,672606,0
20034,672639,0
20035,672672,0
20036,672707,0
20037,672740,0
20038,672773,0
20039,672807,0
20040,672840,0
20041,672874,0
20042,672908,0
20043,672940,0
20044,672975,0
20045,673009,0
20046,673041,0
20047,673076,0
20048,673109,0
20049,673142,0
20050,673177,0
20051,673209,0
20052,673243,0
20053,673277,0
20054,673310,0
20055,673344,0
20056,673378,0
20057,673410,0
20058,673444,0
20059,673478,0
20060,673512,0
20061,673545,0
20062,673579,0
20063,673613,0
20064,673646,0
20065,673679,0
20066,673714,0
20067,673747,0
20068,673780,0
20069,673814,0
20070,673847,0
20071,673880,0
20072,673915,0
20073,673948,0
20074,673981,0
20075,674016,0
20076,674049,0
20077,674082,0
20078,674116,0
20079,674149,0
20080,674183,0
20081,674217,0
20082,674251,0
20083,674283,0
20084,674317,0
20085,674351,0
20086,674384,0
20087,674418,0
20088,674452,0
20089,674485,0
20090,674518,0
20091,674553,0
20092,674586,0
20093,674620,0
20094,674654,0
20095,674687,0
20096,674721,0
20097,674755,0
20098,674788,0
20099,674822,0
20100,674854,0
20101,674887,0
20102,674922,0
20103,674955,0
20104,674989,0
20105,675023,0
20106,675056,0
20107,675090,0
20108,675124,0
20109,675157,0
20110,675190,0
20111,675224,0
20112,675257,0
20113,675290,0
20114,675325,0
20115,675358,0
20116,675391,0
20117,675425,0
20118,675460,0
20119,675493,0
20120,675526,0
20121,675561,0
20122,675593,0
20123,675626,0
20124,675661,0
20125,675694,0
20126,675727,0
20127,675762,0
20128,675795,0
20129,675828,0
20130,675862,0
20131,675895,0
20132,675929,0
20133,675962,0
20134,675996,0
20135,676030,0
20136,676063,0
20137,676098,0
20138,676131,0
20139,676163,0
20140,676198,0
20141,676231,0
20142,676265,0
20143,676299,0
20144,676331,0
20145,676365,0
20146,676400,0
20147,676433,0
20148,676467,0
20149,676501,0
20150,676534,0
20151,676568,0
20152,676601,0
20153,676634,0
20154,676668,0
20155,676701,0
20156,676735,0
20157,676769,0
20158,676801,0
20159,676835,0
20160,676870,0
20161,676903,0
20162,676937,0
20163,676970,0
20164,677002,0
20165,677036,0
20166,677071,0
20167,677104,0
20168,677137,0
20169,677171,0
20170,677206,0
20171,677238,0
20172,677272,0
20173,677306,0
20174,677340,0
20175,677373,0
20176,677407,0
20177,677440,0
20178,677473,0
20179,677508,0
20180,677541,0
20181,677574,0
20182,677608,0
20183,677641,0
20184,677674,0
20185,677708,0
20186,677741,0
20187,677775,0
20188,677809,0
20189,677843,0
20190,677876,0
20191,677910,0
20192,677944,0
20193,677977,0
20194,678010,0
20195,678045,0
20196,678077,0
20197,678111,0
20198,678145,0
20199,678178,0
20200,678213,0
20201,678246,0
20202,678279,0
20203,678314,0
20204,678347,0
20205,678379,0
20206,678414,0
20207,678447,0
20208,678481,0
20209,678515,0
20210,678548,0
20211,678581,0
20212,678616,0
20213,678648,0
20214,678682,0
20215,678716,0
20216,678749,0
20217,678783,0
20218,678817,0
20219,678850,0
20220,678883,0
20221,678917,0
20222,678951,0
20223,678984,0
20224,679017,0
20225,679053,0
20226,679085,0
20227,679118,0
20228,679153,0
20229,679187,0
20230,679219,0
20231,679254,0
20232,679287,0
20233,679319,0
20234,679354,0
20235,679387,0
20236,679420,0
20237,679455,0
20238,679488,0
20239,679521,0
20240,679556,0
20241,679589,0
20242,679622,0
20243,679656,0
20244,679689,0
20245,679723,0
20246,679756,0
20247,679790,0
20248,679823,0
20249,679857,0
20250,679892,0
20251,679924,0
20252,679958,0
20253,679992,0
20254,680025,0
20255,680059,0
20256,680092,0
20257,680125,0
20258,680160,0
20259,680193,0
20260,680226,0
20261,680261,0
20262,680294,0
20263,680327,0
20264,680362,0
20265,680394,0
20266,680428,0
20267,680462,0
20268,680494,0
20269,680528,0
20270,680562,0
20271,680595,0
20272,680629,0
20273,680663,0
20274,680697,0
20275,680730,0
20276,680764,0
20277,680798,0
20278,680831,0
20279,680864,0
20280,680899,0
20281,680932,0
20282,680964,0
20283,680999,0
20284,681032,0
20285,681066,0
20286,681100,0
20287,681133,0
20288,681166,0
20289,681201,0
20290,681234,0
20291,681267,0
20292,681301,0
20293,681335,0
20294,681368,0
20295,681401,0
20296,681436,0
20297,681469,0
20298,681502,0
20299,681536,0
20300,681569,0
20301,681603,0
20302,681637,0
20303,681670,0
20304,681704,0
20305,681738,0
20306,681771,0
20307,681805,0
20308,681839,0
20309,681872,0
20310,681906,0
20311,681939,0
20312,681972,0
20313,682007,0
20314,682040,0
20315,682073,0
20316,682107,0
20317,682140,0
20318,682174,0
20319,682209,0
20320,682241,0
20321,682275,0
20322,682309,0
20323,682341,0
20324,682375,0
20325,682409,0
20326,682442,0
20327,682476,0
20328,682510,0
20329,682544,0
20330,682577,0
20331,682610,0
20332,682645,0
20333,682678,0
20334,682710,0
20335,682745,0
20336,682778,0
20337,682811,0
20338,682846,0
20339,682879,0
20340,682912,0
20341,682947,0
20342,682979,0
20343,683013,0
20344,683047,0
20345,683080,0
20346,683114,0
20347,683148,0
20348,683181,0
20349,683215,0
20350,683249,0
20351,683283,0
20352,683315,0
20353,683348,0
20354,683383,0
20355,683416,0
20356,683449,0
20357,683484,0
20358,683517,0
20359,683550,0
20360,683585,0
20361,683618,0
20362,683652,0
20363,683685,0
20364,683718,0
20365,683752,0
20366,683786,0
20367,683819,0
20368,683854,0
20369,683887,0
20370,683920,0
20371,683955,0
20372,683987,0
20373,684021,0
20374,684054,0
20375,684088,0
20376,684121,0
20377,684155,0
20378,684188,0
20379,684222,0
20380,684256,0
20381,684289,0
20382,684322,0
20383,684356,0
20384,684390,0
20385,684423,0
20386,684457,0
20387,684491,0
20388,684524,0
20389,684558,0
20390,684592,0
20391,684625,0
20392,684658,0
20393,684692,0
20394,684726,0
20395,684759,0
20396,684793,0
20397,684826,0
20398,684860,0
20399,684894,0
20400,684927,0
20401,684960,0
20402,684994,0
20403,685027,0
20404,685061,0
20405,685095,0
20406,685129,0
20407,685162,0
20408,685195,0
20409,685230,0
20410,685263,0
20411,685296,0
20412,685331,0
20413,685364,0
20414,685397,0
20415,685431,0
20416,685464,0
20417,685498,0
20418,685532,0
20419,685565,0
20420,685600,0
20421,685633,0
20422,685665,0
20423,685700,0
20424,685733,0
20425,685766,0
20426,685801,0
20427,685834,0
20428,685867,0
20429,685902,0
20430,685934,0
20431,685968,0
20432,686002,0
20433,686035,0
20434,686069,0
20435,686103,0
20436,686136,0
20437,686169,0
20438,686203,0
20439,686238,0
20440,686270,0
20441,686304,0
20442,686337,0
20443,686371,0
20444,686404,0
20445,686438,0
20446,686472,0
20447,686505,0
20448,686540,0
20449,686572,0
20450,686606,0
20451,686640,0
20452,686673,0
20453,686707,0
20454,686741,0
20455,686774,0
20456,686807,0
20457,686841,0
20458,686874,0
20459,686907,0
20460,686941,0
20461,686975,0
20462,687008,0
20463,687042,0
20464,687077,0
20465,687109,0
20466,687143,0
20467,687177,0
20468,687210,0
20469,687244,0
20470,687278,0
20471,687310,0
20472,687345,0
20473,687379,0
20474,687412,0
20475,687446,0
20476,687480,0
20477,687512,0
20478,687546,0
20479,687579,0
20480,687613,0
20481,687647,0
20482,687680,0
20483,687714,0
20484,687748,0
20485,687781,0
20486,687814,0
20487,687849,0
20488,687882,0
20489,687915,0
20490,687950,0
20491,687983,0
20492,688015,0
20493,688049,0
20494,688083,0
20495,688116,0
20496,688150,0
20497,688184,0
20498,688217,0
20499,688251,0
20500,688286,0
20501,688319,0
20502,688351,0
20503,688386,0
20504,688419,0
20505,688452,0
20506,688487,0
20507,688519,0
20508,688553,0
20509,688587,0
20510,688620,0
20511,688654,0
20512,688688,0
20513,688721,0
20514,688755,0
20515,688788,0
20516,688823,0
20517,688855,0
20518,688889,0
20519,688924,0
20520,688956,0
20521,688990,0
20522,689025,0
20523,689057,0
20524,689090,0
20525,689124,0
20526,689157,0
20527,689192,0
20528,689225,0
20529,689258,0
20530,689292,0
20531,689326,0
20532,689359,0
20533,689393,0
20534,689427,0
20535,689460,0
20536,689494,0
20537,689526,0
20538,689560,0
20539,689595,0
20540,689628,0
20541,689660,0
20542,689695,0
20543,689728,0
20544,689762,0
20545,689796,0
20546,689829,0
20547,689862,0
20548,689896,0
20549,689931,0
20550,689963,0
20551,689996,0
20552,690031,0
20553,690064,0
20554,690097,0
20555,690132,0
20556,690165,0
20557,690198,0
20558,690233,0
20559,690265,0
20560,690299,0
20561,690334,0
20562,690366,0
20563,690399,0
20564,690433,0
20565,690466,0
20566,690500,0
20567,690534,0
20568,690568,0
20569,690600,0
20570,690634,0
20571,690669,0
20572,690701,0
20573,690735,0
20574,690770,0
20575,690803,0
20576,690837,0
20577,690870,0
20578,690903,0
20579,690937,0
20580,690971,0
20581,691004,0
20582,691039,0
20583,691072,0
20584,691105,0
20585,691140,0
20586,691172,0
20587,691205,0
20588,691240,0
20589,691273,0
20590,691306,0
20591,691341,0
20592,691374,0
20593,691407,0
20594,691442,0
20595,691474,0
20596,691507,0
20597,691542,0
20598,691575,0
20599,691608,0
20600,691642,0
20601,691676,0
20602,691709,0
20603,691743,0
20604,691777,0
20605,691810,0
20606,691844,0
20607,691878,0
20608,691910,0
20609,691944,0
20610,691978,0
20611,692011,0
20612,692045,0
20613,692080,0
20614,692112,0
20615,692146,0
20616,692180,0
20617,692213,0
20618,692246,0
20619,692280,0
20620,692314,0
20621,692347,0
20622,692381,0
20623,692414,0
20624,692447,0
20625,692481,0
20626,692516,0
20627,692549,0
20628,692583,0
20629,692616,0
20630,692649,0
20631,692682,0
20632,692717,0
20633,692750,0
20634,692784,0
20635,692818,0
20636,692851,0
20637,692885,0
20638,692919,0
20639,692952,0
20640,692986,0
20641,693019,0
20642,693052,0
20643,693087,0
20644,693119,0
20645,693153,0
20646,693187,0
20647,693220,0
20648,693253,0
20649,693289,0
20650,693320,0
20651,693354,0
20652,693388,0
20653,693421,0
20654,693455,0
20655,693489,0
20656,693522,0
20657,693556,0
20658,693590,0
20659,693624,0
20660,693658,0
20661,693690,0
20662,693724,0
20663,693757,0
20664,693790,0
20665,693825,0
20666,693858,0
20667,693891,0
20668,693926,0
20669,693959,0
20670,693992,0
20671,694027,0
20672,694060,0
20673,694092,0
20674,694127,0
20675,694160,0
20676,694193,0
20677,694227,0
20678,694262,0
20679,694295,0
20680,694327,0
20681,694363,0
20682,694395,0
20683,694428,0
20684,694463,0
20685,694496,0
20686,694530,0
20687,694564,0
20688,694596,0
20689,694631,0
20690,694665,0
20691,694697,0
20692,694732,0
20693,694765,0
20694,694797,0
20695,694832,0
20696,694865,0
20697,694898,0
20698,694933,0
20699,694966,0
20700,694999,0
20701,695034,0
20702,695067,0
20703,695100,0
20704,695135,0
20705,695168,0
20706,695201,0
20707,695234,0
20708,695268,0
20709,695301,0
20710,695335,0
20711,695370,0
20712,695402,0
20713,695436,0
20714,695470,0
20715,695503,0
20716,695536,0
20717,695571,0
20718,695604,0
20719,695638,0
20720,695673,0
20721,695705,0
20722,695739,0
20723,695773,0
20724,695805,0
20725,695838,0
20726,695873,0
20727,695906,0
20728,695939,0
20729,695974,0
20730,696008,0
20731,696040,0
20732,696074,0
20733,696109,0
20734,696141,0
20735,696174,0
20736,696209,0
20737,696242,0
20738,696276,0
20739,696309,0
20740,696342,0
20741,696376,0
20742,696410,0
20743,696443,0
20744,696477,0
20745,696511,0
20746,696544,0
20747,696578,0
20748,696612,0
20749,696645,0
20750,696680,0
20751,696712,0
20752,696745,0
20753,696779,0
20754,696812,0
20755,696846,0
20756,696880,0
20757,696913,0
20758,696947,0
20759,696981,0
20760,697014,0
20761,697048,0
20762,697082,0
20763,697116,0
20764,697149,0
20765,697181,0
20766,697216,0
20767,697249,0
20768,697282,0
20769,697317,0
20770,697350,0
20771,697383,0
20772,697418,0
20773,697451,0
20774,697484,0
20775,697518,0
20776,697551,0
20777,697584,0
20778,697619,0
20779,697652,0
20780,697685,0
20781,697720,0
20782,697753,0
20783,697786,0
20784,697820,0
20785,697855,0
20786,697887,0
20787,697920,0
20788,697955,0
20789,697988,0
20790,698021,0
20791,698056,0
20792,698088,0
20793,698122,0
20794,698156,0
20795,698189,0
20796,698224,0
20797,698257,0
20798,698290,0
20799,698324,0
20800,698358,0
20801,698391,0
20802,698426,0
20803,698458,0
20804,698491,0
20805,698525,0
20806,698558,0
20807,698592,0
20808,698627,0
20809,698659,0
20810,698693,0
20811,698727,0
20812,698760,0
20813,698794,0
20814,698828,0
20815,698860,0
20816,698894,0
20817,698927,0
20818,698962,0
20819,698995,0
20820,699029,0
20821,699063,0
20822,699096,0
20823,699129,0
20824,699163,0
20825,699196,0
20826,699229,0
20827,699264,0
20828,699297,0
20829,699330,0
20830,699365,0
20831,699398,0
20832,699431,0
20833,699465,0
20834,699499,0
20835,699532,0
20836,699566,0
20837,699600,0
20838,699632,0
20839,699666,0
20840,699701,0
20841,699733,0
20842,699767,0
20843,699802,0
20844,699834,0
20845,699868,0
20846,699903,0
20847,699936,0
20848,699969,0
20849,700004,0
20850,700035,0
20851,700070,0
20852,700104,0
20853,700136,0
20854,700171,0
20855,700205,0
20856,700238,0
20857,700271,0
20858,700304,0
20859,700338,0
20860,700372,0
20861,700405,0
20862,700439,0
20863,700473,0
20864,700506,0
20865,700540,0
20866,700574,0
20867,700607,0
20868,700640,0
20869,700674,0
20870,700708,0
20871,700741,0
20872,700775,0
20873,700809,0
20874,700842,0
20875,700876,0
20876,700910,0
20877,700942,0
20878,700975,0
20879,701010,0
20880,701043,0
20881,701076,0
20882,701111,0
20883,701144,0
20884,701177,0
20885,701212,0
20886,701245,0
20887,701278,0
20888,701311,0
20889,701345,0
20890,701378,0
20891,701412,0
20892,701446,0
20893,701479,0
20894,701513,0
20895,701548,0
20896,701580,0
20897,701613,0
20898,701648,0
20899,701681,0
20900,701714,0
20901,701749,0
20902,701782,0
20903,701816,0
20904,701849,0
20905,701882,0
20906,701917,0
20907,701950,0
20908,701983,0
20909,702017,0
20910,702051,0
20911,702084,0
20912,702119,0
20913,702151,0
20914,702185,0
20915,702219,0
20916,702251,0
20917,702285,0
20918,702319,0
20919,702352,0
20920,702386,0
20921,702420,0
20922,702454,0
20923,702487,0
20924,702521,0
20925,702555,0
20926,702588,0
20927,702621,0
20928,702655,0
20929,702689,0
20930,702723,0
20931,702757,0
20932,702790,0
20933,702823,0
20934,702858,0
20935,702889,0
20936,702923,0
20937,702957,0
20938,702990,0
20939,703024,0
20940,703058,0
20941,703091,0
20942,703125,0
20943,703158,0
20944,703192,0
20945,703226,0
20946,703259,0
20947,703294,0
20948,703326,0
20949,703360,0
20950,703394,0
20951,703427,0
20952,703461,0
20953,703495,0
20954,703528,0
20955,703562,0
20956,703595,0
20957,703628,0
20958,703663,0
20959,703696,0
20960,703729,0
20961,703764,0
20962,703797,0
20963,703830,0
20964,703864,0
20965,703897,0
20966,703931,0
20967,703965,0
20968,703998,0
20969,704031,0
20970,704065,0
20971,704098,0
20972,704131,0
20973,704167,0
20974,704199,0
20975,704232,0
20976,704266,0
20977,704300,0
20978,704333,0
20979,704367,0
20980,704402,0
20981,704435,0
20982,704468,0
20983,704502,0
20984,704535,0
20985,704569,0
20986,704603,0
20987,704635,0
20988,704669,0
20989,704704,0
20990,704737,0
20991,704770,0
20992,704804,0
20993,704837,0
20994,704871,0
20995,704905,0
20996,704938,0
20997,704972,0
20998,705006,0
20999,705039,0
21000,705072,0
21001,705105,0
21002,705140,0
21003,705173,0
21004,705206,0
21005,705241,0
21006,705274,0
21007,705307,0
21008,705342,0
21009,705374,0
21010,705409,0
21011,705442,0
21012,705475,0
21013,705510,0
21014,705543,0
21015,705575,0
21016,705610,0
21017,705643,0
21018,705676,0
21019,705711,0
21020,705743,0
21021,705777,0
21022,705812,0
21023,705844,0
21024,705878,0
21025,705913,0
21026,705945,0
21027,705979,0
21028,706013,0
21029,706046,0
21030,706098,0
21031,706116,0
21032,706147,0
21033,706180,0
21034,706213,0
21035,706248,0
21036,706281,0
21037,706314,0
21038,706349,0
21039,706382,0
21040,706415,0
21041,706450,0
21042,706482,0
21043,706515,0
21044,706549,0
21045,706582,0
21046,706616,0
21047,706650,0
21048,706683,0
21049,706717,0
21050,706751,0
21051,706785,0
21052,706818,0
21053,706851,0
21054,706886,0
21055,706919,0
21056,706952,0
21057,706987,0
21058,707020,0
21059,707053,0
21060,707087,0
21061,707120,0
21062,707154,0
21063,707188,0
21064,707221,0
21065,707256,0
21066,707289,0
21067,707322,0
21068,707356,0
21069,707390,0
21070,707423,0
21071,707457,0
21072,707490,0
21073,707523,0
21074,707557,0
21075,707590,0
21076,707624,0
21077,707658,0
21078,707691,0
21079,707724,0
21080,707758,0
21081,707791,0
21082,707825,0
21083,707859,0
21084,707893,0
21085,707926,0
21086,707960,0
21087,707994,0
21088,708027,0
21089,708061,0
21090,708095,0
21091,708127,0
21092,708161,0
21093,708196,0
21094,708228,0
21095,708262,0
21096,708296,0
21097,708329,0
21098,708362,0
21099,708396,0
21100,708429,0
21101,708463,0
21102,708497,0
21103,708530,0
21104,708564,0
21105,708598,0
21106,708632,0
21107,708665,0
21108,708698,0
21109,708733,0
21110,708766,0
21111,708799,0
21112,708833,0
21113,708867,0
21114,708899,0
21115,708934,0
21116,708966,0
21117,709001,0
21118,709035,0
21119,709068,0
21120,709102,0
21121,709135,0
21122,709168,0
21123,709203,0
21124,709236,0
21125,709269,0
21126,709304,0
21127,709336,0
21128,709370,0
21129,709404,0
21130,709437,0
21131,709471,0
21132,709505,0
21133,709538,0
21134,709572,0
21135,709605,0
21136,709638,0
21137,709672,0
21138,709705,0
21139,709740,0
21140,709773,0
21141,709806,0
21142,709841,0
21143,709874,0
21144,709907,0
21145,709942,0
21146,709975,0
21147,710007,0
21148,710042,0
21149,710074,0
21150,710108,0
21151,710143,0
21152,710175,0
21153,710209,0
21154,710243,0
21155,710276,0
21156,710310,0
21157,710344,0
21158,710377,0
21159,710410,0
21160,710443,0
21161,710478,0
21162,710511,0
21163,710544,0
21164,710579,0
21165,710612,0
21166,710645,0
21167,710680,0
21168,710713,0
21169,710747,0
21170,710781,0
21171,710813,0
21172,710847,0
21173,710881,0
21174,710914,0
21175,710948,0
21176,710982,0
21177,711015,0
21178,711049,0
21179,711082,0
21180,711116,0
21181,711150,0
21182,711183,0
21183,711217,0
21184,711251,0
21185,711284,0
21186,711317,0
21187,711351,0
21188,711384,0
21189,711418,0
21190,711451,0
21191,711485,0
21192,711518,0
21193,711552,0
21194,711586,0
21195,711620,0
21196,711653,0
21197,711687,0
21198,711721,0
21199,711754,0
21200,711789,0
21201,711821,0
21202,711855,0
21203,711888,0
21204,711921,0
21205,711955,0
21206,711989,0
21207,712022,0
21208,712056,0
21209,712090,0
21210,712123,0
21211,712156,0
21212,712190,0
21213,712224,0
21214,712257,0
21215,712291,0
21216,712325,0
21217,712358,0
21218,712392,0
21219,712426,0
21220,712459,0
21221,712492,0
21222,712527,0
21223,712559,0
21224,712594,0
21225,712627,0
